Unnamed: 0,article_id,prod_name,product_type_name,product_group_name,perceived_colour_master_name,department_name,index_group_name,section_name,rating,t_dat,customer_id,price,sales_channel_id
19114,582254001,MARA trousers,Trousers,Garment Lower body,Black,Ladies Sport Woven,Sport,Ladies H&M Sport,2,2018-09-20,2205cc01b9f0dff64514b280951d90fe82be8a2a7a198da1e995806194a70a91,0.020322033898305,2
47011,687524002,Siri Cardigan,Cardigan,Garment Upper body,Red,Tops Knitwear,Divided,Divided Collection,5,2018-09-20,22064edf77dc304600d21425a8b0e44a9980f3298826aafb996f8fadbf3ef380,0.0254067796610169,2
15408,566941003,Tom solid,Swimwear bottom,Swimwear,Red,Swimwear,Menswear,Men Underwear,5,2018-09-20,2206fe21bfae6ff421a6f1e118af5ed77a3473a4f1c39e8ac6925d878234104d,0.0135423728813559,2
15409,566941004,Tom solid,Swimwear bottom,Swimwear,Green,Swimwear,Menswear,Men Underwear,5,2018-09-20,2206fe21bfae6ff421a6f1e118af5ed77a3473a4f1c39e8ac6925d878234104d,0.0101525423728813,2
15400,566940004,Greg solid,Swimwear bottom,Swimwear,Blue,Swimwear,Menswear,Men Underwear,3,2018-09-20,2206fe21bfae6ff421a6f1e118af5ed77a3473a4f1c39e8ac6925d878234104d,0.0118474576271186,2
34589,642699001,Nancy,T-shirt,Garment Upper body,Blue,Jersey,Ladieswear,Womens Casual,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0050677966101694,2
18876,581105002,Emily sneaker,Other shoe,Shoes,Beige,Sneakers,Ladieswear,Womens Shoes,4,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0186271186440677,2
18876,581105002,Emily sneaker,Other shoe,Shoes,Beige,Sneakers,Ladieswear,Womens Shoes,4,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0186271186440677,2
21829,595573002,Millie sneaker,Sneakers,Shoes,Red,Sneakers,Ladieswear,Womens Shoes,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0186271186440677,2
21829,595573002,Millie sneaker,Sneakers,Shoes,Red,Sneakers,Ladieswear,Womens Shoes,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0186271186440677,2
28182,622159002,Daytime,Trousers,Garment Lower body,Grey,Jersey Basic,Ladieswear,Womens Everyday Basics,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0237118644067796,2
31217,631492002,Ivy,Blouse,Garment Upper body,Blue,Blouse,Ladieswear,Womens Everyday Collection,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0169322033898305,2
48170,690992002,Toys,T-shirt,Garment Upper body,White,Jersey Basic,Ladieswear,Womens Everyday Basics,5,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0169322033898305,2
27943,621513003,W Forever trousers EQ,Trousers,Garment Lower body,Blue,Equatorial Assortment,Ladieswear,Womens Everyday Collection,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0287966101694915,2
27943,621513003,W Forever trousers EQ,Trousers,Garment Lower body,Blue,Equatorial Assortment,Ladieswear,Womens Everyday Collection,2,2018-09-20,22105ddb46a5511e5748103c567e78f445ec782027feea20adef41f6ddf14ad5,0.0287966101694915,2
19013,581781010,Vintage Slim Ankle,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,1,2018-09-20,2219f8858bd424275172b7c58fb98b3c8aa2a59513c0471e6476ababc1c67296,0.0508305084745762,2
40915,666006006,Milla pile,Jacket,Garment Upper body,Beige,Outwear,Ladieswear,Womens Jackets,3,2018-09-20,2219f8858bd424275172b7c58fb98b3c8aa2a59513c0471e6476ababc1c67296,0.1186271186440677,2
37906,655710007,Cher,Skirt,Garment Lower body,Black,Skirt,Ladieswear,Womens Tailoring,4,2018-09-20,222279a00d34464d2c108950524202f153b24d64ddda73002090a2760b1364bf,0.0508305084745762,1
177,189616007,Heavy jsy long leg,Leggings/Tights,Garment Lower body,Black,Basic 1,Divided,Divided Basics,3,2018-09-20,22249919e4335db2e6f3cf12debbf728be23f5e7beb4df7391dfb3efb7302d74,0.0169322033898305,2
36620,651336002,SNAP CREW,Sweater,Garment Upper body,Red,Jersey,Ladieswear,Womens Casual,1,2018-09-20,2224f16315aaee2d5a739d30e316c01f97ce68db0c440727a5392469aec6f77e,0.0304915254237288,1
40249,663942008,Nevada,Dress,Garment Full body,Pink,Dress,Ladieswear,Womens Everyday Collection,1,2018-09-20,2224f16315aaee2d5a739d30e316c01f97ce68db0c440727a5392469aec6f77e,0.0304915254237288,1
18586,579541001,Calista cardigan.,Cardigan,Garment Upper body,Black,Knitwear,Ladieswear,Womens Tailoring,5,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
18586,579541001,Calista cardigan.,Cardigan,Garment Upper body,Black,Knitwear,Ladieswear,Womens Tailoring,5,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
18596,579541026,Calista (1),Cardigan,Garment Upper body,Beige,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
18596,579541026,Calista (1),Cardigan,Garment Upper body,Beige,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
18604,579541041,Calista (1),Cardigan,Garment Upper body,Pink,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
18604,579541041,Calista (1),Cardigan,Garment Upper body,Pink,Knitwear,Ladieswear,Womens Tailoring,1,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
42614,673638003,Son V-neck,Sweater,Garment Upper body,Pink,Loungewear,Ladieswear,"Womens Nightwear, Socks & Tigh",1,2018-09-20,222c48aa000519e7dac02c1ae0ecaeba91f682c0f357fbf98d9800befd838016,0.0169322033898305,2
35858,648630002,TINDRA SS gathering,T-shirt,Garment Upper body,Black,Jersey,Ladieswear,Womens Casual,3,2018-09-20,2230ff9098a6e5debfa87c0bd8fc5847e14b37c2232deeecd6344f5b61458268,0.0135423728813559,1
36662,651456002,2- PACK ISW 19,T-shirt,Garment Upper body,Blue,Jersey Basic,Ladieswear,Womens Everyday Basics,2,2018-09-20,2230ff9098a6e5debfa87c0bd8fc5847e14b37c2232deeecd6344f5b61458268,0.0169322033898305,1
14246,562245018,Luna skinny RW,Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.020322033898305,2
14246,562245018,Luna skinny RW,Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.020322033898305,2
6119,502186011,Tuck cropped sweater,Sweater,Garment Upper body,Red,Knitwear,Ladieswear,Womens Casual,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0338813559322033,2
48549,692454002,EDC LAURA LACE TOP,Top,Garment Upper body,Black,Campaigns,Ladieswear,Womens Everyday Collection,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
48549,692454002,EDC LAURA LACE TOP,Top,Garment Upper body,Black,Campaigns,Ladieswear,Womens Everyday Collection,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
46302,685687001,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Grey,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0169322033898305,2
33126,637492001,Thistle,Sweater,Garment Upper body,White,Knitwear,Ladieswear,Womens Everyday Collection,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0423559322033898,2
42083,671505002,EDC ROMAN BLOUSE,Blouse,Garment Upper body,Black,Campaigns,Ladieswear,Womens Everyday Collection,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0338813559322033,2
42083,671505002,EDC ROMAN BLOUSE,Blouse,Garment Upper body,Black,Campaigns,Ladieswear,Womens Everyday Collection,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0338813559322033,2
44482,680220001,EDC DONNA TOP,Vest top,Garment Upper body,Red,Campaigns,Ladieswear,Womens Everyday Collection,2,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
44482,680220001,EDC DONNA TOP,Vest top,Garment Upper body,Red,Campaigns,Ladieswear,Womens Everyday Collection,2,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
17150,573085010,Madison skinny HW (1),Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0338813559322033,2
17150,573085010,Madison skinny HW (1),Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0338813559322033,2
17149,573085005,Madison skinny HW (1),Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,5,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0220169491525423,2
17149,573085005,Madison skinny HW (1),Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,5,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0220169491525423,2
41185,667491011,Bloom,Shirt,Garment Upper body,Red,Blouse,Ladieswear,Womens Everyday Collection,2,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
41185,667491011,Bloom,Shirt,Garment Upper body,Red,Blouse,Ladieswear,Womens Everyday Collection,2,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0254067796610169,2
52201,700833004,West belted dress,Dress,Garment Full body,Blue,Jersey,Ladieswear,Womens Trend,1,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0677796610169491,2
46305,685687004,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Green,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0169322033898305,2
43583,677711001,Barley 2 col mesh,T-shirt,Garment Upper body,Lilac Purple,Tops Fancy Jersey,Divided,Divided Collection,2,2018-09-20,2242c64b2e268b62a0d3477dd372c0444cf3b02d5123b7a1147c55c468339dc3,0.0220169491525423,2
20385,588689001,Solange 5 pkt,Trousers,Garment Lower body,Black,Trouser,Ladieswear,Womens Casual,4,2018-09-20,22461cf155dd6b4530e740464f4fbed513ca70ba6d28663e20c39ecd043f8713,0.0338813559322033,1
39268,660712012,Kaj tapered,Trousers,Garment Lower body,White,Trouser,Ladieswear,Womens Everyday Collection,5,2018-09-20,22461cf155dd6b4530e740464f4fbed513ca70ba6d28663e20c39ecd043f8713,0.0423559322033898,1
43839,678342001,Lima SS.,T-shirt,Garment Upper body,Black,Basic 1,Divided,Divided Basics,2,2018-09-20,22461cf155dd6b4530e740464f4fbed513ca70ba6d28663e20c39ecd043f8713,0.008457627118644,1
4014,473954006,OP Cheeky hipster 2p,Underwear bottom,Underwear,Black,Clean Lingerie,Ladieswear,Womens Lingerie,4,2018-09-20,2249230304eaf95e4c1bff4dba43ec3738668b1c875791b887e21952e8be1d74,0.0169322033898305,1
12887,555294002,Elin thick hair elastic,Hair string,Accessories,Pink,Small Accessories,Divided,Divided Accessories,2,2018-09-20,2249230304eaf95e4c1bff4dba43ec3738668b1c875791b887e21952e8be1d74,0.0008474576271186,1
7749,516903005,Sally Structure TVP,Sweater,Garment Upper body,Yellow,Tops Knitwear,Divided,Divided Collection,1,2018-09-20,225a94cc6de126caa2748a94a8178647e86924eca20c5be08c8718511d251101,0.0338813559322033,1
2547,413029008,Skinny Ankle H.W,Trousers,Garment Lower body,White,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,225c68c19c4b452227d49ec31f9f1544fe1828b36b888700fd7d27b0a141c510,0.0162542372881355,2
2547,413029008,Skinny Ankle H.W,Trousers,Garment Lower body,White,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,225c68c19c4b452227d49ec31f9f1544fe1828b36b888700fd7d27b0a141c510,0.0162542372881355,2
27899,621381002,Jade Denim Fancy Trash TRS,Trousers,Garment Lower body,Black,Trousers,Divided,Divided Collection,2,2018-09-20,225c68c19c4b452227d49ec31f9f1544fe1828b36b888700fd7d27b0a141c510,0.0162542372881355,2
27901,621381008,Jade Denim Fancy Trash TRS,Trousers,Garment Lower body,Blue,Trousers,Divided,Divided Collection,4,2018-09-20,225c68c19c4b452227d49ec31f9f1544fe1828b36b888700fd7d27b0a141c510,0.0148983050847457,2
29437,625345002,Scarlett,Skirt,Garment Lower body,Black,Skirt,Ladieswear,Womens Tailoring,2,2018-09-20,22602a4440d2451642d207b57b9e7677b43471bd1c3da5084c4de6e1587c824e,0.0563389830508474,2
39645,662257001,Selma sport dress J,Dress,Garment Full body,Black,Dresses,Divided,Divided Collection,1,2018-09-20,22615d1b809c5bb3c8fea304cc9ee38ee67a5cd6b1fda49b007c7bb90d429f9f,0.0254067796610169,1
39690,662344003,Lily blouse,Blouse,Garment Upper body,Unknown,Blouse,Ladieswear,Womens Tailoring,4,2018-09-20,226245096bedf66ca3ee593a1478e809c83dc7e3485303c2eae47de120a75e66,0.0338813559322033,1
32920,636898002,Camelia,Blazer,Garment Upper body,White,Suit,Ladieswear,Womens Tailoring,1,2018-09-20,2265d1ad30b0ebc0a6082f513688afd1f4e8552267467f4de0a8b6da91731cdd,0.0677796610169491,1
31694,633130020,Zebra sweater TOP PRODUCT,Sweater,Garment Upper body,Grey,Tops Fancy Jersey,Divided,Divided Collection,3,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0152372881355932,2
2208,399136004,Shaping Skinny R.W.,Trousers,Garment Lower body,Blue,Denim Trousers,Divided,Ladies Denim,5,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0533728813559322,2
18586,579541001,Calista cardigan.,Cardigan,Garment Upper body,Black,Knitwear,Ladieswear,Womens Tailoring,5,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0152372881355932,2
47012,687524003,Siri Cardigan,Cardigan,Garment Upper body,Pink,Tops Knitwear,Divided,Divided Collection,1,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.022864406779661,2
46305,685687004,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Green,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0152372881355932,2
41254,667870002,FREDDIE JOGGERS,Trousers,Garment Lower body,Grey,Jersey License,Ladieswear,Womens Casual,4,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0304915254237288,2
7234,511783009,Rachel Scarf,Scarf,Accessories,Mole,Scarves,Ladieswear,Womens Big accessories,1,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.022864406779661,2
30089,626816003,Dallas ISW 31,Shirt,Garment Upper body,Green,Blouse,Ladieswear,Womens Everyday Collection,2,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.022864406779661,2
46303,685687002,W YODA KNIT OL OFFER,Sweater,Garment Upper body,Grey,Campaigns,Ladieswear,Womens Everyday Collection,3,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.0152372881355932,2
29636,625819007,J shirt,Shirt,Garment Upper body,Red,Blouse,Ladieswear,Womens Casual,5,2018-09-20,2272858fde521fbcecb686c3d53886eeb76fd45dc63bcff04721302c25005291,0.022864406779661,2
14241,562245004,Luna skinny RW,Trousers,Garment Lower body,Blue,Trouser,Ladieswear,Womens Everyday Collection,2,2018-09-20,2274464b241b2b0fe970fbb89dbcf6127935fd95782436c6a7b2f87c48e33f1b,0.0237118644067796,2
40544,664936004,Faith Dress,Dress,Garment Full body,Beige,Woven Occasion,Ladieswear,Womens Premium,2,2018-09-20,2275a97f36e10c0847776d3efbe9d7e769997869fd8994446d2859fe20c47419,0.0762542372881355,2
17390,573716033,Kanta slacks RW,Trousers,Garment Lower body,Beige,Trouser,Ladieswear,Womens Everyday Collection,4,2018-09-20,2275a97f36e10c0847776d3efbe9d7e769997869fd8994446d2859fe20c47419,0.0254067796610169,1
40596,665095003,Kalinda trs,Leggings/Tights,Garment Lower body,Black,Jersey fancy,Ladieswear,Womens Everyday Collection,2,2018-09-20,2275a97f36e10c0847776d3efbe9d7e769997869fd8994446d2859fe20c47419,0.0254067796610169,1
438,241436001,Fix it tote bag,Bag,Accessories,Black,Bags,Ladieswear,Womens Big accessories,4,2018-09-20,22780eeab198e07ab3090af065d3cd60298d3ebd163fdf6d1912ceee1b6a8054,0.0220169491525423,2
37891,655567002,Summer jacket,Jacket,Garment Upper body,Red,Outdoor/Blazers,Divided,Divided Collection,3,2018-09-20,227ef504441859480ef96f3ad702c3013d1e039fcebc923570bb84ab3a17c460,0.0593050847457627,2
38548,657955005,Dixie parka TW,Hoodie,Garment Upper body,Red,Outdoor/Blazers,Divided,Divided Collection,5,2018-09-20,227ef504441859480ef96f3ad702c3013d1e039fcebc923570bb84ab3a17c460,0.0508305084745762,2
28798,624050004,Zitta Scarf,Scarf,Accessories,Pink,Scarves,Ladieswear,Womens Big accessories,4,2018-09-20,22871a50ec8b9a3e2261a696247208ab96800dbb6406be97cfce103c3ad4a547,0.0135423728813559,1
40991,666354002,SPEED Christie Dress,Dress,Garment Full body,White,Jersey,Ladieswear,Womens Tailoring,1,2018-09-20,228a1149d4ea4111fbd8f4b67288acf416b9050dd25e06315a5231c97ef7b546,0.0135423728813559,1
16304,569562005,Cecilia Kimono (W),Robe,Underwear,Black,Nightwear,Ladieswear,"Womens Nightwear, Socks & Tigh",3,2018-09-20,228bff3259c087fcc9084c9276052e052d7cf0b803e39a5dccfddf2dee580425,0.0391016949152542,2
25875,615141002,Juanos,Top,Garment Upper body,Black,Jersey fancy,Ladieswear,Womens Everyday Collection,4,2018-09-20,228bff3259c087fcc9084c9276052e052d7cf0b803e39a5dccfddf2dee580425,0.0234406779661016,2
21888,595779008,Offy sweater,Sweater,Garment Upper body,White,Jersey fancy,Ladieswear,Womens Everyday Collection,5,2018-09-20,228bff3259c087fcc9084c9276052e052d7cf0b803e39a5dccfddf2dee580425,0.023457627118644,2
396,237222001,Helsinki,Top,Garment Upper body,Black,Jersey Basic,Ladieswear,Womens Everyday Basics,4,2018-09-20,228bff3259c087fcc9084c9276052e052d7cf0b803e39a5dccfddf2dee580425,0.0156271186440677,2
8643,524825010,Latte slacks (1),Trousers,Garment Lower body,White,Trouser,Ladieswear,Womens Everyday Collection,2,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0423559322033898,2
36096,649437001,Olga LL PJ (J),Pyjama set,Nightwear,Grey,Nightwear,Ladieswear,"Womens Nightwear, Socks & Tigh",3,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0338813559322033,2
44657,680912009,Linni tee,T-shirt,Garment Upper body,White,Tops Fancy Jersey,Divided,Divided Collection,4,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0118474576271186,2
44657,680912009,Linni tee,T-shirt,Garment Upper body,White,Tops Fancy Jersey,Divided,Divided Collection,4,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0118474576271186,2
12772,554704006,Polka Blazer TW,Blazer,Garment Upper body,Grey,Outdoor/Blazers,Divided,Divided Collection,5,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0508305084745762,2
121,179950001,Austin basic leather hip belt,Belt,Accessories,Black,Belts,Ladieswear,Womens Big accessories,1,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0254067796610169,2
49915,695584001,Bono hip belt,Belt,Accessories,Black,Belts,Ladieswear,Womens Big accessories,5,2018-09-20,228d1b2493ef5f6ed9afc92dfe4ad00ec885655aa757047108a8732c55380b5d,0.0135423728813559,2
22994,601468006,Bossy dress,Dress,Garment Full body,Black,Woven Occasion,Ladieswear,Womens Premium,4,2018-09-20,229cf32692fdf471d824047772511e5d3c2b4602a5e9b104e5509ec73d7c70cf,0.0677796610169491,2
42107,671553002,Camille cardigan,Cardigan,Garment Upper body,Black,Knitwear Basic,Ladieswear,Womens Everyday Basics,2,2018-09-20,229d987ef960f63635c63adf2e7409762f2876469729f3285ac219ef759fd887,0.0169322033898305,1
41817,670300002,Minna tank,Vest top,Garment Upper body,Black,Tops Fancy Jersey,Divided,Divided Collection,4,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0118474576271186,2
6807,508903014,Honey raw cut tee,T-shirt,Garment Upper body,Black,Basic 1,Divided,Divided Basics,1,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0067627118644067,2
5094,490176001,Daiquiri Pull- On TRS,Trousers,Garment Lower body,Black,Trousers,Divided,Divided Collection,2,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.020322033898305,2
38132,656649003,APOLLO seamless tights,Leggings/Tights,Garment Lower body,Lilac Purple,Ladies Sport Bottoms,Sport,Ladies H&M Sport,2,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0423559322033898,2
34963,644522001,Chane,Other shoe,Shoes,Black,Heels,Ladieswear,Womens Shoes,4,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0593050847457627,2
41816,670300001,Minna tank,Vest top,Garment Upper body,White,Tops Fancy Jersey,Divided,Divided Collection,4,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0118474576271186,2
56568,714411001,RR 27.4 Boho dress,Dress,Garment Full body,Brown,Read & React,Divided,Divided Projects,4,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0338813559322033,2
23527,605777008,TOOTSIE ls hood,Sweater,Garment Upper body,White,Ladies Sport Bras,Sport,Ladies H&M Sport,1,2018-09-20,22ac01cc0c9576e503de52493ff1cb6ecab84be2ba6823d6dd2882f63a7ab56d,0.0135423728813559,2
40544,664936004,Faith Dress,Dress,Garment Full body,Beige,Woven Occasion,Ladieswear,Womens Premium,2,2018-09-20,22ac479e6e77ab0ec28a452fb828e1e9b269684f2f3b0c120bfc712eadb221a0,0.0724406779661017,2
10290,539723006,Jade Denim TRS,Trousers,Garment Lower body,Blue,Trousers,Divided,Divided Collection,2,2018-09-20,22b262ded1eae067463450cade13afdb12b8dabdd5107a533c7c46cc4e3f4f0c,0.0338813559322033,2
35349,646592004,DIV Zebra sweater,Top,Garment Upper body,Black,Divided+,Divided,Divided Projects,5,2018-09-20,22b262ded1eae067463450cade13afdb12b8dabdd5107a533c7c46cc4e3f4f0c,0.0169322033898305,2
13144,556549004,Georgia sandalette,Heeled sandals,Shoes,Black,Heels,Ladieswear,Womens Shoes,2,2018-09-20,22b8e81adb7d1c7ab9b33bb70076c7027fdcd6f6da3e35570eb1634dd8630f8d,0.0271016949152542,2
13144,556549004,Georgia sandalette,Heeled sandals,Shoes,Black,Heels,Ladieswear,Womens Shoes,2,2018-09-20,22b8e81adb7d1c7ab9b33bb70076c7027fdcd6f6da3e35570eb1634dd8630f8d,0.0271016949152542,2
26906,618476004,Harriet dress,Dress,Garment Full body,Black,Jersey,Ladieswear,Womens Tailoring,1,2018-09-20,22b8e81adb7d1c7ab9b33bb70076c7027fdcd6f6da3e35570eb1634dd8630f8d,0.0284745762711864,2
31206,631470003,Albin blouse,Top,Garment Upper body,Blue,Blouse,Ladieswear,Womens Casual,2,2018-09-20,22c30b1e549fa0f216d48301df8094badb1771cd8f7885714132a0ae1cc82077,0.0423559322033898,1
36157,649494005,SIGNE 3/4 SLEEVE,T-shirt,Garment Upper body,Black,Jersey,Ladieswear,Womens Casual,2,2018-09-20,22d04d58aa569ec36c8edd09292a0649e0f3c0eea8bb5481b23b80207bd337ba,0.0220169491525423,2
56581,714424001,RR 32 5 JUMPSUIT worker,Jumpsuit/Playsuit,Garment Full body,Black,Read & React,Divided,Divided Projects,1,2018-09-20,22d04d58aa569ec36c8edd09292a0649e0f3c0eea8bb5481b23b80207bd337ba,0.0402372881355932,2
40189,663732004,class monica nl,Necklace,Accessories,Green,Jewellery,Ladieswear,Womens Small accessories,5,2018-09-20,22d12782a7ba26e06e0d2f11fd5e89822b809434d37f2b9d2273b2542c6b73f2,0.0169322033898305,2
13753,559634007,Timeless Swimsuit,Swimsuit,Swimwear,Red,Swimwear,Ladieswear,"Womens Swimwear, beachwear",3,2018-09-20,22d12782a7ba26e06e0d2f11fd5e89822b809434d37f2b9d2273b2542c6b73f2,0.0338813559322033,2
39115,660286001,Speed Buggy stud,Earring,Accessories,Metal,Jewellery Extended,Ladieswear,Womens Small accessories,3,2018-09-20,22d12782a7ba26e06e0d2f11fd5e89822b809434d37f2b9d2273b2542c6b73f2,0.0118474576271186,2
3038,446224002,Maja Cardigan,Cardigan,Garment Upper body,Black,Tops Knitwear,Divided,Divided Collection,1,2018-09-20,22d30c46ba7f6790725fe718a16448384334dd577c84271124e6d0e0acb9bf7f,0.0155254237288135,1
31708,633136003,Herbal hood TOP PRODUCT,Hoodie,Garment Upper body,Black,Tops Fancy Jersey,Divided,Divided Collection,4,2018-09-20,22d30c46ba7f6790725fe718a16448384334dd577c84271124e6d0e0acb9bf7f,0.0310508474576271,1
38257,657116003,DRAMA hoodie,Hoodie,Garment Upper body,Pink,Ladies Sport Bras,Sport,Ladies H&M Sport,3,2018-09-20,22d30c46ba7f6790725fe718a16448384334dd577c84271124e6d0e0acb9bf7f,0.046593220338983,1
